Issued date,Account ID,Bill_to_name,Billing Address,Bill_to_city,Billing State,Bill_to_zip,Customer Name,Default_salesman,Product_id,Product,Sales order Number,So_status,Sales person,So c1,So_c2,So_c3,So_c4,So_c5,So_c6,Sales Order ID,Soitem_id,Soitem_product_number,Customer ID,Product_description,Sales Order Item Description,Soitem_type,BOL,Carrier_name,Company_id,Company_name,Ship_status,Sales_order_number,Status ID,Salesmaninitials,Fulfilled Quantity,Last_unitprice,So_ct,Unitprice,Total price,Total cost,Sales Order Line Item
01-07-2026,499,PACIFIC MINI MART & SMOKE SHOP,"10945 Magnolia Ave
IN STORE",Riverside,California,92505,Rep Rally,,11,Shipping,KW#WEVZBWCOY7KSIF,Fulfilled,Commerce,,,,,22305,22305,25323,"76,731",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160321304611,Shipping,230704,UPS,1,CWL Brands,Shipped,KW#WEVZBWCOY7KSIF,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,COUNTY CORK WINE SPIRITS,"1198 Calimesa Blvd
IN STORE",Calimesa,California,92320,Rep Rally,,207,KB-3000,KW#8DV7QL4TG2YDA5,Fulfilled,Commerce,,,,,22306,22306,25324,"76,699",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,230605,UPS,1,CWL Brands,Shipped,KW#8DV7QL4TG2YDA5,30,,3.00,$60.0000,1.00,$60.00,$180.00,$15.73,1.00
01-07-2026,499,COUNTY CORK WINE SPIRITS,"1198 Calimesa Blvd
IN STORE",Calimesa,California,92320,Rep Rally,,11,Shipping,KW#8DV7QL4TG2YDA5,Fulfilled,Commerce,,,,,22306,22306,25324,"76,724",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160310635301,Shipping,230605,UPS,1,CWL Brands,Shipped,KW#8DV7QL4TG2YDA5,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,ZEE‘S PLACE (SHELL),"4716 Tamiami Trail E
IN STORE",Naples,Florida,34112,Rep Rally,,207,KB-3000,KW#7RLZHATUILLCRX,Fulfilled,Commerce,,,,,22307,22307,25325,"76,704",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,230667,UPS,1,CWL Brands,Shipped,KW#7RLZHATUILLCRX,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-07-2026,499,ZEE‘S PLACE (SHELL),"4716 Tamiami Trail E
IN STORE",Naples,Florida,34112,Rep Rally,,11,Shipping,KW#7RLZHATUILLCRX,Fulfilled,Commerce,,,,,22307,22307,25325,"76,719",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160314677072,Shipping,230667,UPS,1,CWL Brands,Shipped,KW#7RLZHATUILLCRX,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,HOLGATE GAS & GROCERY,"4525 SE 28TH AVE
IN STORE",PORTLAND,Oregon,97202,Rep Rally,,206,KB-4000,KW#DKXEDZZ789RA0X,Fulfilled,Commerce,,,,,22308,22308,25326,"76,715",KB-4000,342,Focus MC12,Focus MC12,Sale,230735,UPS,1,CWL Brands,Shipped,KW#DKXEDZZ789RA0X,30,,1.00,$576.0000,1.00,$720.00,$720.00,$223.15,1.00
01-07-2026,499,HOLGATE GAS & GROCERY,"4525 SE 28TH AVE
IN STORE",PORTLAND,Oregon,97202,Rep Rally,,11,Shipping,KW#DKXEDZZ789RA0X,Fulfilled,Commerce,,,,,22308,22308,25326,"76,730",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160310240120,Shipping,230735,UPS,1,CWL Brands,Shipped,KW#DKXEDZZ789RA0X,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,MR EXPRESS,"19305 State Hwy 71
IN STORE",Spicewood,Texas,78669,Rep Rally,,206,KB-4000,KW#SN2N8AVWG8EZOG,Fulfilled,Commerce,,,,,22309,22309,25327,"76,716",KB-4000,342,Focus MC12,Focus MC12,Sale,230742,UPS,1,CWL Brands,Shipped,KW#SN2N8AVWG8EZOG,30,,1.00,$576.0000,1.00,$720.00,$720.00,$223.15,1.00
01-07-2026,499,MR EXPRESS,"19305 State Hwy 71
IN STORE",Spicewood,Texas,78669,Rep Rally,,11,Shipping,KW#SN2N8AVWG8EZOG,Fulfilled,Commerce,,,,,22309,22309,25327,"76,729",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160324871806,Shipping,230742,UPS,1,CWL Brands,Shipped,KW#SN2N8AVWG8EZOG,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,HARBOR 101 MARKET,"16021 Oregon Coast Hwy
IN STORE",Harbor,Oregon,97415,Rep Rally,,206,KB-4000,KW#GVYDLSQTD62B9T,Fulfilled,Commerce,,,,,22312,22312,25332,"76,803",KB-4000,342,Focus MC12,Focus MC12,Sale,230858,UPS,1,CWL Brands,Shipped,KW#GVYDLSQTD62B9T,30,,1.00,$576.0000,1.00,$720.00,$720.00,$245.10,1.00
01-07-2026,499,HARBOR 101 MARKET,"16021 Oregon Coast Hwy
IN STORE",Harbor,Oregon,97415,Rep Rally,,11,Shipping,KW#GVYDLSQTD62B9T,Fulfilled,Commerce,,,,,22312,22312,25332,"76,833",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160315033176,Shipping,230858,UPS,1,CWL Brands,Shipped,KW#GVYDLSQTD62B9T,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,Z-MART STORE,"10616 Menchaca Rd
Suite #100",Austin,Texas,78748,Rep Rally,,206,KB-4000,KW#MU8XL3WA5UE0HN,Fulfilled,Commerce,,,,,22313,22313,25333,"76,801",KB-4000,342,Focus MC12,Focus MC12,Sale,230827,UPS,1,CWL Brands,Shipped,KW#MU8XL3WA5UE0HN,30,,1.00,$576.0000,1.00,$720.00,$720.00,$245.10,1.00
01-07-2026,499,Z-MART STORE,"10616 Menchaca Rd
Suite #100",Austin,Texas,78748,Rep Rally,,11,Shipping,KW#MU8XL3WA5UE0HN,Fulfilled,Commerce,,,,,22313,22313,25333,"76,830",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160337522294,Shipping,230827,UPS,1,CWL Brands,Shipped,KW#MU8XL3WA5UE0HN,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,OLD NELSON FOOD MARKET SPRING GARDEN,"1500 SPRING GARDEN ST
IN STORE",PHILADELPHIA,Pennsylvania,19130,Rep Rally,,206,KB-4000,KW#2UGU6FKC7YQNGQ,Fulfilled,Commerce,,,,,22314,22314,25334,"76,806",KB-4000,342,Focus MC12,Focus MC12,Sale,230919,UPS,1,CWL Brands,Shipped,KW#2UGU6FKC7YQNGQ,30,,1.00,$576.0000,1.00,$720.00,$720.00,$245.10,1.00
01-07-2026,499,OLD NELSON FOOD MARKET SPRING GARDEN,"1500 SPRING GARDEN ST
IN STORE",PHILADELPHIA,Pennsylvania,19130,Rep Rally,,11,Shipping,KW#2UGU6FKC7YQNGQ,Fulfilled,Commerce,,,,,22314,22314,25334,"76,836",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160322260729,Shipping,230919,UPS,1,CWL Brands,Shipped,KW#2UGU6FKC7YQNGQ,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,DUNGEON SMOKE SHOP,"132 Broadway St
IN STORE",Chico,California,95928,Rep Rally,,207,KB-3000,KW#GSBQ0FUE2M2R80,Fulfilled,Commerce,,,,,22315,22315,25335,"76,752",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,230865,UPS,1,CWL Brands,Shipped,KW#GSBQ0FUE2M2R80,30,,7.00,$60.0000,1.00,$60.00,$420.00,$36.71,1.00
01-07-2026,499,DUNGEON SMOKE SHOP,"132 Broadway St
IN STORE",Chico,California,95928,Rep Rally,,11,Shipping,KW#GSBQ0FUE2M2R80,Fulfilled,Commerce,,,,,22315,22315,25335,"76,817",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160334222248,Shipping,230865,UPS,1,CWL Brands,Shipped,KW#GSBQ0FUE2M2R80,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,PARADISE SMOKE EDGEWATER,"12 Mayo Rd
IN STORE",Edgewater,Maryland,21037,Rep Rally,,206,KB-4000,KW#T8T11ZEHAL90B8,Fulfilled,Commerce,,,,,22316,22316,25336,"76,800",KB-4000,342,Focus MC12,Focus MC12,Sale,230810,UPS,1,CWL Brands,Shipped,KW#T8T11ZEHAL90B8,30,,1.00,$576.0000,1.00,$720.00,$720.00,$245.10,1.00
01-07-2026,499,PARADISE SMOKE EDGEWATER,"12 Mayo Rd
IN STORE",Edgewater,Maryland,21037,Rep Rally,,11,Shipping,KW#T8T11ZEHAL90B8,Fulfilled,Commerce,,,,,22316,22316,25336,"76,831",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160315176352,Shipping,230810,UPS,1,CWL Brands,Shipped,KW#T8T11ZEHAL90B8,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,TOBACCO TOWN,"8200 SW Barbur Blvd
IN STORE",Portland,Oregon,97219,Rep Rally,,193,KB-3001,KW#MU6FFCRD7YVKQI,Fulfilled,Commerce,,,,,22317,22317,25337,"76,755",KB-3001,342,Release + Relax 12pk,Release + Relax 12pk,Sale,230834,UPS,1,CWL Brands,Shipped,KW#MU6FFCRD7YVKQI,30,,4.00,$60.0000,1.00,$60.00,$240.00,$66.00,1.00
01-07-2026,499,TOBACCO TOWN,"8200 SW Barbur Blvd
IN STORE",Portland,Oregon,97219,Rep Rally,,204,KB-3003,KW#MU6FFCRD7YVKQI,Fulfilled,Commerce,,,,,22317,22317,25337,"76,756",KB-3003,342,Mango-Tango 12pk,Mango-Tango 12pk,Sale,230834,UPS,1,CWL Brands,Shipped,KW#MU6FFCRD7YVKQI,30,,3.00,$72.0000,1.00,$59.88,$179.64,$51.71,2.00
01-07-2026,499,TOBACCO TOWN,"8200 SW Barbur Blvd
IN STORE",Portland,Oregon,97219,Rep Rally,,196,KB-3002,KW#MU6FFCRD7YVKQI,Fulfilled,Commerce,,,,,22317,22317,25337,"76,757",KB-3002,342,Zoom 12PK,Zoom 12PK,Sale,230834,UPS,1,CWL Brands,Shipped,KW#MU6FFCRD7YVKQI,30,,6.00,$42.0000,1.00,$42.00,$252.00,$97.38,3.00
01-07-2026,499,TOBACCO TOWN,"8200 SW Barbur Blvd
IN STORE",Portland,Oregon,97219,Rep Rally,,206,KB-4000,KW#MU6FFCRD7YVKQI,Fulfilled,Commerce,,,,,22317,22317,25337,"76,802",KB-4000,342,Focus MC12,Focus MC12,Sale,230834,UPS,1,CWL Brands,Shipped,KW#MU6FFCRD7YVKQI,30,,1.00,$576.0000,1.00,$720.00,$720.00,$245.10,4.00
01-07-2026,499,TOBACCO TOWN,"8200 SW Barbur Blvd
IN STORE",Portland,Oregon,97219,Rep Rally,,11,Shipping,KW#MU6FFCRD7YVKQI,Fulfilled,Commerce,,,,,22317,22317,25337,"76,822",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160323147850,Shipping,230834,UPS,1,CWL Brands,Shipped,KW#MU6FFCRD7YVKQI,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
01-07-2026,499,HOOTCH HUT,"637 Pearson Rd
A",Paradise,California,95969,Rep Rally,,197,KB-4002,KW#4RHHZRJRHSNQ0N,Fulfilled,Commerce,,,,,22318,22318,25338,"76,805",KB-4002,342,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,230902,UPS,1,CWL Brands,Shipped,KW#4RHHZRJRHSNQ0N,30,,1.00,$504.0000,1.00,$504.00,$504.00,$119.31,1.00
01-07-2026,499,HOOTCH HUT,"637 Pearson Rd
A",Paradise,California,95969,Rep Rally,,11,Shipping,KW#4RHHZRJRHSNQ0N,Fulfilled,Commerce,,,,,22318,22318,25338,"76,837",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160305563381,Shipping,230902,UPS,1,CWL Brands,Shipped,KW#4RHHZRJRHSNQ0N,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,CINDYS MARKET,"2084 HAYES ST
IN STORE",SAN FRANCISCO,California,94117,Rep Rally,,207,KB-3000,KW#U394Z3EXDS0BKJ,Fulfilled,Commerce,,,,,22319,22319,25339,"76,759",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,230803,UPS,1,CWL Brands,Shipped,KW#U394Z3EXDS0BKJ,30,,6.00,$60.0000,1.00,$60.00,$360.00,$31.47,1.00
01-07-2026,499,CINDYS MARKET,"2084 HAYES ST
IN STORE",SAN FRANCISCO,California,94117,Rep Rally,,11,Shipping,KW#U394Z3EXDS0BKJ,Fulfilled,Commerce,,,,,22319,22319,25339,"76,829",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160302361747,Shipping,230803,UPS,1,CWL Brands,Shipped,KW#U394Z3EXDS0BKJ,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,FASTRAK BROADWAY,"2431 NE Broadway
IN STORE",Portland,Oregon,97232,Rep Rally,,207,KB-3000,KW#E9NBB17USNXT9Q,Fulfilled,Commerce,,,,,22321,22321,25343,"76,765",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,230896,UPS,1,CWL Brands,Shipped,KW#E9NBB17USNXT9Q,30,,4.00,$60.0000,1.00,$60.00,$240.00,$20.98,1.00
01-07-2026,499,FASTRAK BROADWAY,"2431 NE Broadway
IN STORE",Portland,Oregon,97232,Rep Rally,,204,KB-3003,KW#E9NBB17USNXT9Q,Fulfilled,Commerce,,,,,22321,22321,25343,"76,766",KB-3003,342,Mango-Tango 12pk,Mango-Tango 12pk,Sale,230896,UPS,1,CWL Brands,Shipped,KW#E9NBB17USNXT9Q,30,,2.00,$72.0000,1.00,$59.88,$119.76,$34.47,2.00
01-07-2026,499,FASTRAK BROADWAY,"2431 NE Broadway
IN STORE",Portland,Oregon,97232,Rep Rally,,11,Shipping,KW#E9NBB17USNXT9Q,Fulfilled,Commerce,,,,,22321,22321,25343,"76,821",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160311164336,Shipping,230896,UPS,1,CWL Brands,Shipped,KW#E9NBB17USNXT9Q,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-07-2026,499,2578 BROADWAY GIFT SHOP,"2578 Broadway
IN STORE",New York,New York,10025,Rep Rally,,207,KB-3000,KW#JIUCJOXSAXZQ6U,Fulfilled,Commerce,,,,,22322,22322,25344,"76,767",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,230841,UPS,1,CWL Brands,Shipped,KW#JIUCJOXSAXZQ6U,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-07-2026,499,2578 BROADWAY GIFT SHOP,"2578 Broadway
IN STORE",New York,New York,10025,Rep Rally,,193,KB-3001,KW#JIUCJOXSAXZQ6U,Fulfilled,Commerce,,,,,22322,22322,25344,"76,768",KB-3001,342,Release + Relax 12pk,Release + Relax 12pk,Sale,230841,UPS,1,CWL Brands,Shipped,KW#JIUCJOXSAXZQ6U,30,,4.00,$60.0000,1.00,$60.00,$240.00,$66.00,2.00
01-07-2026,499,2578 BROADWAY GIFT SHOP,"2578 Broadway
IN STORE",New York,New York,10025,Rep Rally,,11,Shipping,KW#JIUCJOXSAXZQ6U,Fulfilled,Commerce,,,,,22322,22322,25344,"76,823",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160336232671,Shipping,230841,UPS,1,CWL Brands,Shipped,KW#JIUCJOXSAXZQ6U,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-07-2026,499,LAKESIDE MARKET,"5250 Olive Hwy
B",Oroville,California,95966,Rep Rally,,207,KB-3000,KW#F017U8NJQ4QFZY,Fulfilled,Commerce,,,,,22324,22324,25346,"76,772",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,230889,UPS,1,CWL Brands,Shipped,KW#F017U8NJQ4QFZY,30,,6.00,$60.0000,1.00,$60.00,$360.00,$31.47,1.00
01-07-2026,499,LAKESIDE MARKET,"5250 Olive Hwy
B",Oroville,California,95966,Rep Rally,,11,Shipping,KW#F017U8NJQ4QFZY,Fulfilled,Commerce,,,,,22324,22324,25346,"76,828",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160336839883,Shipping,230889,UPS,1,CWL Brands,Shipped,KW#F017U8NJQ4QFZY,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-07-2026,499,SEABREEZE GOURMET DELI 1 CORP,"2925 Surf Ave
IN STORE",Brooklyn,New York,11224,Rep Rally,,206,KB-4000,KW#F2O17GK842DETP,Fulfilled,Commerce,,,,,22325,22325,25347,"76,804",KB-4000,342,Focus MC12,Focus MC12,Sale,230872,UPS,1,CWL Brands,Shipped,KW#F2O17GK842DETP,30,,1.00,$576.0000,1.00,$720.01,$720.01,$245.10,1.00
01-07-2026,499,SEABREEZE GOURMET DELI 1 CORP,"2925 Surf Ave
IN STORE",Brooklyn,New York,11224,Rep Rally,,11,Shipping,KW#F2O17GK842DETP,Fulfilled,Commerce,,,,,22325,22325,25347,"76,832",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160317432160,Shipping,230872,UPS,1,CWL Brands,Shipped,KW#F2O17GK842DETP,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-08-2026,1751,FUEL WISE,"11913 RANCHO ALTO RD
IN STORE",AUSTIN,Texas,78748-3512,FUEL WISE,,82,FG- BX12 Focus+Flow,#1TC4FFXWZ63ST9,Closed Short,ShipStation,,,,,,,25360,"76,792",FG- BX12 Focus+Flow,1526,BX12 Focus + Flow,BX12 Focus + Flow,Sale,230780,UPS,1,CWL Brands,Shipped,#1TC4FFXWZ63ST9,30,,0.00,$48.0000,1.00,$60.00,$0.00,$0.00,1.00
01-08-2026,1751,FUEL WISE,"11913 RANCHO ALTO RD
IN STORE",AUSTIN,Texas,78748-3512,FUEL WISE,,204,KB-3003,#1TC4FFXWZ63ST9,Closed Short,ShipStation,,,,,,,25360,"76,793",KB-3003,1526,Mango-Tango 12pk,Mango-Tango 12pk,Sale,230780,UPS,1,CWL Brands,Shipped,#1TC4FFXWZ63ST9,30,,8.00,$72.0000,1.00,$59.88,$479.04,$137.88,2.00
01-08-2026,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,206,KB-4000,10145,Fulfilled,Jared,,,,,,,25330,"76,739",KB-4000,967,Focus MC12,Focus MC12,Sale,231466,Saia,1,CWL Brands,Shipped,10145,30,JL,560.00,$576.0000,1.00,$576.00,"$322,560.00","$114,019.95",1.00
01-08-2026,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,206,KB-4000,10145,Fulfilled,Jared,,,,,,,25330,"76,739",KB-4000,967,Focus MC12,Focus MC12,Sale,232173,Saia,1,CWL Brands,Shipped,10145,30,JL,560.00,$576.0000,1.00,$576.00,"$322,560.00","$114,019.95",1.00
01-08-2026,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,10145,Fulfilled,Jared,,,,,,,25330,"77,045",Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121763100,Shipping,231466,Saia,1,CWL Brands,Shipped,10145,30,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-08-2026,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,10145,Fulfilled,Jared,,,,,,,25330,"77,045",Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121763100,Shipping,232173,Saia,1,CWL Brands,Shipped,10145,30,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-08-2026,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,10145,Fulfilled,Jared,,,,,,,25330,"77,308",Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121878090,Shipping,231466,Saia,1,CWL Brands,Shipped,10145,30,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-08-2026,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,10145,Fulfilled,Jared,,,,,,,25330,"77,308",Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121878090,Shipping,232173,Saia,1,CWL Brands,Shipped,10145,30,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-08-2026,1823,TOMMYS CORNER,"6010 NEW JESUP HWY
IN STORE",BRUNSWICK,Georgia,31523-1628,TOMMYS CORNER,,82,FG- BX12 Focus+Flow,#HKT64AKYZNHUIK,Closed Short,ShipStation,,,,,,,25362,"76,795",FG- BX12 Focus+Flow,1597,BX12 Focus + Flow,BX12 Focus + Flow,Sale,230797,UPS,1,CWL Brands,Shipped,#HKT64AKYZNHUIK,30,,0.00,$48.0000,1.00,$60.00,$0.00,$0.00,1.00
01-08-2026,1823,TOMMYS CORNER,"6010 NEW JESUP HWY
IN STORE",BRUNSWICK,Georgia,31523-1628,TOMMYS CORNER,,204,KB-3003,#HKT64AKYZNHUIK,Closed Short,ShipStation,,,,,,,25362,"76,796",KB-3003,1597,Mango-Tango 12pk,Mango-Tango 12pk,Sale,230797,UPS,1,CWL Brands,Shipped,#HKT64AKYZNHUIK,30,,2.00,$72.0000,1.00,$59.88,$119.76,$34.47,2.00
01-08-2026,1542,Corning Smoke Shop,1935 Solano St.,Corning,California,96021,Corning Smoke Shop,,206,KB-4000,10149,Fulfilled,BenW,,,,,,,25341,"76,761",KB-4000,1327,Focus MC12,Focus MC12,Sale,230964,UPS,1,CWL Brands,Shipped,10149,30,BW,4.00,$576.0000,1.00,$720.00,"$2,880.00",$980.38,1.00
01-08-2026,1542,Corning Smoke Shop,1935 Solano St.,Corning,California,96021,Corning Smoke Shop,,11,Shipping,10149,Fulfilled,BenW,,,,,,,25341,"76,762",Shipping,1327,Shipping,Shipping,Shipping,230964,UPS,1,CWL Brands,Shipped,10149,30,BW,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
01-08-2026,1542,Corning Smoke Shop,1935 Solano St.,Corning,California,96021,Corning Smoke Shop,,11,Shipping,10149,Fulfilled,BenW,,,,,,,25341,"76,838",Shipping,1327,Shipping,Shipping Tracking: 1Z90V7160332302343,Shipping,230964,UPS,1,CWL Brands,Shipped,10149,30,BW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-08-2026,1961,LAKISH INVESTMENTS INC,"Kettle Falls EXXON
103 E 3rd Ave",Kettle Falls,Washington,99141,Kettle Falls EXXON,Jared Leuzinger,206,KB-4000,10019,Fulfilled,Jared,,,,,,,25001,"75,587",KB-4000,1692,Focus MC12,Focus MC12,Sale,231107,UPS,1,CWL Brands,Shipped,10019,30,JL,3.00,$576.0000,1.00,$720.00,"$2,160.00",$735.29,1.00
01-08-2026,1961,LAKISH INVESTMENTS INC,"Kettle Falls EXXON
103 E 3rd Ave",Kettle Falls,Washington,99141,Kettle Falls EXXON,Jared Leuzinger,11,Shipping,10019,Fulfilled,Jared,,,,,,,25001,"76,854",Shipping,1692,Shipping,Shipping Tracking: 1Z90V7160308851484,Shipping,231107,UPS,1,CWL Brands,Shipped,10019,30,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-08-2026,1697,E-Smoke & Convenience,2 W 33rd St,New York,New York,10001,E-Smoke & Convenience,,207,KB-3000,10135,Fulfilled,DerekW,,,,,,,25250,"76,490",KB-3000,1473,Focus+Flow 12PK,Focus+Flow 12PK,Sale,231220,UPS,1,CWL Brands,Shipped,10135,30,DW,6.00,$60.0000,1.00,$60.00,$360.00,$31.47,1.00
01-08-2026,1697,E-Smoke & Convenience,2 W 33rd St,New York,New York,10001,E-Smoke & Convenience,,11,Shipping,10135,Fulfilled,DerekW,,,,,,,25250,"76,491",Shipping,1473,Shipping,Shipping,Shipping,231220,UPS,1,CWL Brands,Shipped,10135,30,DW,1.00,$0.0000,1.00,$15.00,$15.00,$0.05,2.00
01-08-2026,1697,E-Smoke & Convenience,2 W 33rd St,New York,New York,10001,E-Smoke & Convenience,,11,Shipping,10135,Fulfilled,DerekW,,,,,,,25250,"76,892",Shipping,1473,Shipping,Shipping Tracking: 1Z90V7160313740530,Shipping,231220,UPS,1,CWL Brands,Shipped,10135,30,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-08-2026,1801,Nevada Cash & Carry,1015 telegraph Ste. A,Reno,Nevada,89502,Nevada Cash & Carry,Jared Leuzinger,206,KB-4000,10024,Fulfilled,Jared,,,,,,,25012,"75,625",KB-4000,1575,Focus MC12,Focus MC12,Sale,231268,Saia,1,CWL Brands,Shipped,10024,30,JL,28.00,$576.0000,1.00,$612.00,"$17,136.00","$5,820.84",1.00
01-08-2026,1801,Nevada Cash & Carry,1015 telegraph Ste. A,Reno,Nevada,89502,Nevada Cash & Carry,Jared Leuzinger,11,Shipping,10024,Fulfilled,Jared,,,,,,,25012,"75,626",Shipping,1575,Shipping,Shipping,Shipping,231268,Saia,1,CWL Brands,Shipped,10024,30,JL,1.00,$0.0000,1.00,$174.00,$174.00,$0.05,2.00
01-08-2026,1801,Nevada Cash & Carry,1015 telegraph Ste. A,Reno,Nevada,89502,Nevada Cash & Carry,Jared Leuzinger,11,Shipping,10024,Fulfilled,Jared,,,,,,,25012,"77,041",Shipping,1575,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121733710,Shipping,231268,Saia,1,CWL Brands,Shipped,10024,30,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-08-2026,1074,Rochester Smoke Shop,"ATTN: Steve, 3456 55th St NW",Rochester,Minnesota,55901,Rochester Smoke Shop,,206,KB-4000,10155,Fulfilled,BrandonG,,,,,,,25377,"76,853",KB-4000,910,Focus MC12,Focus MC12,Sale,231244,UPS,1,CWL Brands,Shipped,10155,30,BG,8.00,$576.0000,1.00,$684.00,"$5,472.00","$1,663.10",1.00
01-08-2026,1074,Rochester Smoke Shop,"ATTN: Steve, 3456 55th St NW",Rochester,Minnesota,55901,Rochester Smoke Shop,,11,Shipping,10155,Fulfilled,BrandonG,,,,,,,25377,"77,038",Shipping,910,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121731450,Shipping,231244,UPS,1,CWL Brands,Shipped,10155,30,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-08-2026,1782,A Vape Escape,2550 W State Rte 89A #3,Sedona,Arizona,86336,A Vape Escape,Jared Leuzinger,207,KB-3000,9928,Fulfilled,Jared,,,,,,,24639,"74,298",KB-3000,1557,Focus+Flow 12PK,Focus+Flow 12PK,Sale,231237,UPS,1,CWL Brands,Shipped,9928,30,JL,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-08-2026,1782,A Vape Escape,2550 W State Rte 89A #3,Sedona,Arizona,86336,A Vape Escape,Jared Leuzinger,193,KB-3001,9928,Fulfilled,Jared,,,,,,,24639,"74,299",KB-3001,1557,Release + Relax 12pk,Release + Relax 12pk,Sale,231237,UPS,1,CWL Brands,Shipped,9928,30,JL,1.00,$60.0000,1.00,$54.00,$54.00,$16.50,2.00
